timestamp,wind_speed,wind_direction,WEA0,WEA1,WEA2,WEA3,Total
2001-02-03 00:30:00,14.8,230.13,3490.46,3500.0,3500.0,3500.0,13990.46
2001-02-03 01:00:00,14.64,229.43,3474.66,3500.0,3500.0,3500.0,13974.66
2001-02-03 01:30:00,14.58,232.24,3458.08,3500.0,3500.0,3500.0,13958.08
2001-02-03 02:00:00,14.7,233.35,3484.65,3500.0,3500.0,3500.0,13984.65
2001-02-03 02:30:00,14.47,235.83,3497.09,3500.0,3500.0,3500.0,13997.09
2001-02-03 03:00:00,14.34,237.22,3498.92,3500.0,3500.0,3500.0,13998.92
2001-02-03 03:30:00,14.14,240.14,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-03 04:00:00,13.72,241.99,3499.88,3500.0,3500.0,3500.0,13999.88
2001-02-03 04:30:00,13.19,242.26,3488.47,3500.0,3500.0,3500.0,13988.47
2001-02-03 05:00:00,13.17,243.96,3499.01,3500.0,3500.0,3500.0,13999.01
2001-02-03 05:30:00,13.35,245.11,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-03 06:00:00,13.48,246.66,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-03 06:30:00,13.45,248.63,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-03 07:00:00,13.02,248.88,3499.78,3500.0,3500.0,3500.0,13999.78
2001-02-03 07:30:00,12.86,247.53,3499.07,3499.57,3499.57,3499.57,13997.78
2001-02-03 08:00:00,12.61,250.07,3498.63,3498.83,3498.83,3498.83,13995.12
2001-02-03 08:30:00,12.02,253.79,3443.52,3448.01,3448.01,3448.01,13787.55
2001-02-03 09:00:00,11.64,256.69,3341.2,3368.99,3368.99,3368.96,13448.14
2001-02-03 09:30:00,11.42,259.54,3191.68,3316.52,3316.52,3316.31,13141.03
2001-02-03 10:00:00,11.4,262.63,2926.98,3309.51,3309.51,3308.45,12854.45
2001-02-03 10:30:00,11.41,263.45,2829.7,3311.96,3311.96,3310.39,12764.01
2001-02-03 11:00:00,10.83,264.04,2369.02,3138.33,3138.33,3135.18,11780.86
2001-02-03 11:30:00,10.45,264.45,1990.96,3009.03,3009.03,3003.91,11012.93
2001-02-03 12:00:00,10.37,265.63,1635.76,2977.53,2977.53,2968.71,10559.53
2001-02-03 12:30:00,10.65,265.78,1822.11,3077.7,3077.7,3070.43,11047.94
2001-02-03 13:00:00,10.66,265.23,1965.31,3081.34,3081.34,3075.63,11203.62
2001-02-03 13:30:00,10.37,263.5,2149.22,2977.09,2977.09,2973.58,11076.98
2001-02-03 14:00:00,10.82,262.27,2677.86,3135.73,3135.73,3134.34,12083.66
2001-02-03 14:30:00,11.05,263.23,2659.23,3209.25,3209.25,3207.59,12285.32
2001-02-03 15:00:00,10.66,263.35,2389.76,3079.74,3079.74,3077.26,11626.5
2001-02-03 15:30:00,11.23,262.1,2911.16,3262.67,3262.67,3261.78,12698.28
2001-02-03 16:00:00,11.61,264.75,2741.07,3362.15,3362.15,3360.15,12825.52
2001-02-03 16:30:00,10.6,263.14,2394.22,3060.65,3060.65,3058.34,11573.86
2001-02-03 17:00:00,9.86,257.63,2630.2,2767.36,2767.36,2767.01,10931.93
2001-02-03 17:30:00,10.08,256.7,2779.6,2862.16,2862.16,2862.01,11365.93
2001-02-03 18:00:00,10.65,254.46,3055.77,3075.8,3075.8,3075.78,12283.15
2001-02-03 18:30:00,10.95,250.04,3142.61,3178.72,3178.72,3178.71,12678.76
2001-02-03 19:00:00,11.41,248.12,3259.01,3313.77,3313.77,3313.77,13200.32
2001-02-03 19:30:00,11.97,243.47,3259.19,3438.54,3438.54,3438.54,13574.81
2001-02-03 20:00:00,12.53,240.11,3219.29,3498.6,3498.6,3498.6,13715.09
2001-02-03 20:30:00,13.55,237.62,3383.9,3500.0,3500.0,3500.0,13883.9
2001-02-03 21:00:00,14.19,236.6,3478.01,3500.0,3500.0,3500.0,13978.01
2001-02-03 21:30:00,14.54,233.42,3463.28,3500.0,3500.0,3500.0,13963.28
2001-02-03 22:00:00,15.04,231.68,3499.15,3500.0,3500.0,3500.0,13999.15
2001-02-03 22:30:00,15.23,229.57,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-03 23:00:00,15.51,225.62,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-03 23:30:00,15.79,224.69,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 00:00:00,16.13,224.91,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 00:30:00,16.56,223.58,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 01:00:00,17.0,223.97,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 01:30:00,17.61,225.4,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 02:00:00,18.23,226.09,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 02:30:00,18.75,228.77,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 03:00:00,19.56,231.08,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 03:30:00,19.83,232.02,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 04:00:00,20.12,232.18,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 04:30:00,20.33,234.44,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 05:00:00,20.6,235.74,3500.0,3493.78,3493.78,3493.78,13981.34
2001-02-04 05:30:00,20.63,237.55,3500.0,3491.71,3491.71,3491.71,13975.13
2001-02-04 06:00:00,20.52,239.4,3500.0,3498.76,3498.76,3498.76,13996.28
2001-02-04 06:30:00,20.46,241.34,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 07:00:00,20.1,242.3,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 07:30:00,19.72,242.51,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 08:00:00,19.46,243.54,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 08:30:00,19.15,244.45,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 09:00:00,18.63,245.1,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 09:30:00,17.83,244.29,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 10:00:00,17.45,243.86,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 10:30:00,17.56,242.78,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 11:00:00,17.41,242.36,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 11:30:00,17.36,242.06,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 12:00:00,18.05,241.84,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 12:30:00,18.39,241.66,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 13:00:00,18.98,242.61,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 13:30:00,19.49,243.25,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 14:00:00,19.9,244.19,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 14:30:00,20.14,245.09,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 15:00:00,20.15,245.27,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 15:30:00,19.96,245.88,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 16:00:00,19.61,247.76,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 16:30:00,19.38,249.75,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 17:00:00,19.76,250.71,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 17:30:00,20.41,250.15,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 18:00:00,20.41,249.17,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 18:30:00,20.28,248.38,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 19:00:00,20.62,248.66,3494.34,3492.31,3492.31,3492.31,13971.27
2001-02-04 19:30:00,20.82,248.89,3481.61,3479.74,3479.74,3479.74,13920.83
2001-02-04 20:00:00,21.29,249.14,3426.98,3423.15,3423.15,3423.15,13696.43
2001-02-04 20:30:00,21.14,249.55,3449.01,3445.68,3445.68,3445.68,13786.05
2001-02-04 21:00:00,21.42,249.72,3405.51,3402.65,3402.65,3402.65,13613.46
2001-02-04 21:30:00,20.98,249.53,3470.41,3468.98,3468.98,3468.98,13877.35
2001-02-04 22:00:00,20.32,249.37,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 22:30:00,20.52,250.36,3499.45,3498.48,3498.48,3498.48,13994.89
2001-02-04 23:00:00,20.48,250.77,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-04 23:30:00,20.39,250.84,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 00:00:00,20.34,250.59,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 00:30:00,20.31,250.55,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 01:00:00,20.3,250.77,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 01:30:00,20.2,250.95,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 02:00:00,19.9,250.41,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 02:30:00,19.62,249.72,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 03:00:00,19.39,249.3,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 03:30:00,19.43,248.79,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 04:00:00,19.71,249.53,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 04:30:00,20.13,251.15,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 05:00:00,20.23,251.91,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 05:30:00,20.0,250.66,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 06:00:00,19.78,249.32,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 06:30:00,20.43,249.36,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 07:00:00,20.91,249.78,3474.76,3473.48,3473.48,3473.48,13895.2
2001-02-05 07:30:00,20.97,250.24,3471.25,3470.2,3470.2,3470.2,13881.85
2001-02-05 08:00:00,21.24,250.8,3432.27,3430.4,3430.4,3430.4,13723.47
2001-02-05 08:30:00,21.44,250.98,3401.51,3399.9,3399.9,3399.9,13601.21
2001-02-05 09:00:00,21.31,250.69,3421.62,3419.69,3419.69,3419.69,13680.69
2001-02-05 09:30:00,21.22,250.95,3435.25,3433.5,3433.5,3433.5,13735.75
2001-02-05 10:00:00,20.87,251.51,3477.22,3476.63,3476.63,3476.63,13907.11
2001-02-05 10:30:00,20.51,251.62,3499.72,3499.17,3499.17,3499.17,13997.23
2001-02-05 11:00:00,20.13,252.27,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 11:30:00,19.41,253.09,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 12:00:00,18.43,253.98,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 12:30:00,17.65,254.99,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 13:00:00,17.47,256.71,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 13:30:00,17.48,258.34,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 14:00:00,17.86,259.5,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 14:30:00,18.04,260.3,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 15:00:00,17.78,260.52,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 15:30:00,17.78,260.67,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 16:00:00,17.65,260.83,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 16:30:00,17.42,261.01,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 17:00:00,17.03,261.06,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 17:30:00,16.43,260.35,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 18:00:00,15.48,258.45,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 18:30:00,14.84,257.52,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 19:00:00,14.31,257.27,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 19:30:00,13.98,257.16,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 20:00:00,14.13,257.61,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 20:30:00,14.57,257.73,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 21:00:00,15.19,257.25,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 21:30:00,16.08,256.83,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 22:00:00,16.93,256.14,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 22:30:00,17.5,255.75,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 23:00:00,17.88,255.78,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-05 23:30:00,17.9,255.68,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 00:00:00,17.7,255.44,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 00:30:00,17.62,255.94,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 01:00:00,17.57,256.79,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 01:30:00,17.43,257.24,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 02:00:00,17.39,257.84,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 02:30:00,17.34,258.72,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 03:00:00,17.19,259.9,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 03:30:00,16.92,260.08,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 04:00:00,16.75,260.05,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 04:30:00,16.67,260.14,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 05:00:00,16.48,260.0,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 05:30:00,16.36,259.6,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 06:00:00,16.23,258.9,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 06:30:00,16.15,258.24,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 07:00:00,16.18,257.88,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 07:30:00,16.31,257.84,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 08:00:00,16.27,258.0,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 08:30:00,16.16,258.08,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 09:00:00,16.11,257.7,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 09:30:00,16.04,257.61,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 10:00:00,15.99,257.28,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 10:30:00,15.79,255.69,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 11:00:00,15.88,254.32,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 11:30:00,16.13,254.3,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 12:00:00,16.0,253.58,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 12:30:00,15.96,253.26,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 13:00:00,16.25,252.76,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 13:30:00,16.36,250.34,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 14:00:00,16.62,247.99,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 14:30:00,17.28,246.85,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 15:00:00,17.65,248.1,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 15:30:00,18.08,248.99,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 16:00:00,16.6,249.5,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 16:30:00,16.46,249.3,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 17:00:00,16.83,249.19,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 17:30:00,17.21,247.82,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 18:00:00,17.34,248.15,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 18:30:00,16.51,246.68,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 19:00:00,16.88,245.83,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 19:30:00,17.41,246.34,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 20:00:00,17.51,247.43,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 20:30:00,17.47,248.21,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 21:00:00,17.66,248.31,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 21:30:00,17.57,249.0,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 22:00:00,17.44,249.21,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 22:30:00,17.41,250.03,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 23:00:00,16.96,250.16,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-06 23:30:00,16.23,249.72,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 00:00:00,15.54,249.21,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 00:30:00,14.94,248.82,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 01:00:00,14.81,247.57,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 01:30:00,15.17,246.61,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 02:00:00,15.3,248.18,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 02:30:00,14.91,249.62,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 03:00:00,14.72,250.06,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 03:30:00,14.7,251.19,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 04:00:00,14.47,251.26,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 04:30:00,14.0,249.79,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 05:00:00,14.21,248.65,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 05:30:00,14.48,247.53,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 06:00:00,14.7,247.96,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 06:30:00,14.67,248.31,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 07:00:00,14.36,248.44,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 07:30:00,13.29,246.75,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 08:00:00,12.83,242.48,3449.82,3499.5,3499.5,3499.5,13948.32
2001-02-07 08:30:00,13.12,242.6,3487.51,3500.0,3500.0,3500.0,13987.51
2001-02-07 09:00:00,12.77,239.65,3271.88,3499.32,3499.32,3499.32,13769.84
2001-02-07 09:30:00,13.2,237.21,3235.12,3500.0,3500.0,3500.0,13735.12
2001-02-07 10:00:00,13.23,235.62,3115.99,3500.0,3500.0,3500.0,13615.99
2001-02-07 10:30:00,13.28,232.42,2946.56,3500.0,3500.0,3500.0,13446.56
2001-02-07 11:00:00,12.99,227.94,2907.66,3499.98,3499.98,3499.98,13407.6
2001-02-07 11:30:00,13.24,226.69,3137.63,3500.0,3500.0,3500.0,13637.63
2001-02-07 12:00:00,12.82,226.65,2923.79,3499.46,3499.46,3499.46,13422.17
2001-02-07 12:30:00,12.68,227.02,2798.97,3499.05,3499.05,3499.05,13296.12
2001-02-07 13:00:00,12.47,228.12,2509.91,3494.95,3494.95,3494.95,12994.76
2001-02-07 13:30:00,12.73,228.91,2647.84,3499.2,3499.2,3499.2,13145.44
2001-02-07 14:00:00,13.15,230.05,2870.7,3500.0,3500.0,3500.0,13370.7
2001-02-07 14:30:00,13.15,228.81,2934.79,3500.0,3500.0,3500.0,13434.79
2001-02-07 15:00:00,13.26,229.91,2941.81,3500.0,3500.0,3500.0,13441.81
2001-02-07 15:30:00,13.65,230.9,3126.18,3500.0,3500.0,3500.0,13626.18
2001-02-07 16:00:00,14.62,231.58,3462.15,3500.0,3500.0,3500.0,13962.15
2001-02-07 16:30:00,16.07,232.4,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 17:00:00,16.45,231.31,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 17:30:00,16.6,231.01,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 18:00:00,17.54,231.16,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 18:30:00,18.28,232.65,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 19:00:00,18.12,232.96,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 19:30:00,17.77,233.86,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 20:00:00,18.03,238.21,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 20:30:00,18.33,241.04,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 21:00:00,18.48,245.49,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 21:30:00,17.84,246.87,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 22:00:00,17.65,252.64,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 22:30:00,17.14,268.87,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 23:00:00,17.29,271.05,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-07 23:30:00,16.95,274.55,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-08 00:00:00,15.29,274.19,3500.0,3500.0,3500.0,3500.0,14000.0
2001-02-08 00:30:00,14.28,272.94,3481.27,3500.0,3500.0,3500.0,13981.27
2001-02-08 01:00:00,13.63,273.74,3367.51,3500.0,3500.0,3500.0,13867.51
2001-02-08 01:30:00,13.51,271.0,3232.42,3500.0,3500.0,3500.0,13732.42
2001-02-08 02:00:00,13.0,268.12,3093.59,3500.0,3500.0,3499.93,13593.52
2001-02-08 02:30:00,12.95,264.82,3337.43,3499.85,3499.85,3499.83,13836.96
2001-02-08 03:00:00,13.31,262.2,3498.75,3500.0,3500.0,3500.0,13998.75
2001-02-08 03:30:00,13.61,263.03,3499.24,3500.0,3500.0,3500.0,13999.24
2001-02-08 04:00:00,13.82,265.12,3497.75,3500.0,3500.0,3500.0,13997.75
2001-02-08 04:30:00,13.74,269.73,3334.79,3500.0,3500.0,3500.0,13834.79
2001-02-08 05:00:00,13.7,275.71,3466.14,3500.0,3500.0,3500.0,13966.14
2001-02-08 05:30:00,13.06,278.67,3465.53,3500.0,3500.0,3474.39,13939.92
2001-02-08 06:00:00,12.38,277.89,3241.67,3486.32,3486.32,3362.65,13576.96
2001-02-08 06:30:00,13.1,278.53,3466.27,3500.0,3500.0,3481.21,13947.48
2001-02-08 07:00:00,13.39,281.15,3500.0,3500.0,3500.0,3460.07,13960.07
2001-02-08 07:30:00,12.88,288.31,3499.6,3499.64,3499.64,2654.49,13153.37
2001-02-08 08:00:00,13.55,285.02,3500.0,3500.0,3500.0,3295.31,13795.31
2001-02-08 08:30:00,12.62,284.79,3498.55,3498.85,3498.85,2858.38,13354.63
2001-02-08 09:00:00,12.01,285.13,3428.01,3447.53,3447.51,2369.69,12692.74
2001-02-08 09:30:00,11.48,285.78,3308.37,3331.38,3331.25,1755.88,11726.88
2001-02-08 10:00:00,11.64,285.49,3349.68,3368.95,3368.87,1969.47,12056.97
2001-02-08 10:30:00,11.82,286.34,3394.75,3406.84,3406.73,1964.56,12172.88
2001-02-08 11:00:00,11.74,289.69,3387.89,3389.73,3389.09,1448.07,11614.78
2001-02-08 11:30:00,11.07,289.92,3212.91,3215.54,3214.28,883.04,10525.77
2001-02-08 12:00:00,10.66,288.49,3071.98,3080.31,3079.38,707.41,9939.08
2001-02-08 12:30:00,11.01,288.13,3191.77,3200.11,3199.56,976.49,10567.93
2001-02-08 13:00:00,11.46,287.19,3314.77,3326.0,3325.73,1482.93,11449.43
2001-02-08 13:30:00,11.25,286.05,3247.03,3268.47,3268.3,1488.09,11271.89
2001-02-08 14:00:00,11.37,286.63,3284.98,3300.47,3300.25,1489.24,11374.94
2001-02-08 14:30:00,11.48,284.5,3289.68,3331.79,3331.72,2031.71,11984.9
2001-02-08 15:00:00,10.72,281.26,2870.04,3101.64,3101.62,2086.1,11159.4
2001-02-08 15:30:00,10.82,281.27,2915.5,3136.42,3136.4,2168.07,11356.39
2001-02-08 16:00:00,11.19,282.05,3113.76,3249.56,3249.54,2305.33,11918.19
2001-02-08 16:30:00,11.97,281.89,3356.28,3440.35,3440.34,2861.78,13098.75
2001-02-08 17:00:00,12.16,282.79,3424.13,3463.26,3463.25,2849.81,13200.45
2001-02-08 17:30:00,12.22,284.73,3457.57,3469.46,3469.44,2603.91,13000.38
2001-02-08 18:00:00,12.27,286.99,3470.91,3474.66,3474.6,2280.37,12700.54
2001-02-08 18:30:00,12.17,286.64,3458.81,3463.46,3463.41,2236.87,12622.55
2001-02-08 19:00:00,12.09,287.37,3452.47,3455.65,3455.57,2050.7,12414.39
2001-02-08 19:30:00,12.02,286.74,3440.96,3448.11,3448.05,2083.82,12420.94
2001-02-08 20:00:00,12.09,286.34,3450.06,3455.59,3455.54,2217.31,12578.5
2001-02-08 20:30:00,11.96,286.21,3425.29,3437.8,3437.7,2121.95,12422.74
2001-02-08 21:00:00,11.42,285.09,3282.15,3314.8,3314.71,1843.88,11755.54
2001-02-08 21:30:00,11.26,285.99,3246.65,3268.71,3268.55,1500.2,11284.11
2001-02-08 22:00:00,11.49,288.42,3330.16,3335.73,3335.23,1350.51,11351.63
2001-02-08 22:30:00,11.48,287.81,3324.9,3332.81,3332.44,1414.64,11404.79
2001-02-08 23:00:00,11.26,288.28,3262.74,3269.29,3268.76,1155.16,10955.95
2001-02-08 23:30:00,11.08,292.04,3217.52,3218.18,3214.93,867.39,10518.02
2001-02-09 00:00:00,10.41,296.77,2990.17,2990.21,2952.8,807.53,9740.71
2001-02-09 00:30:00,9.63,293.68,2666.58,2667.31,2646.43,192.81,8173.13
2001-02-09 01:00:00,9.43,292.91,2566.77,2568.41,2547.45,121.99,7804.62
2001-02-09 01:30:00,8.73,287.0,2116.3,2179.02,2175.3,101.37,6571.99
2001-02-09 02:00:00,7.84,280.63,1093.12,1648.7,1648.44,491.84,4882.1
2001-02-09 02:30:00,7.75,275.3,399.18,1594.48,1594.46,1078.28,4666.4
2001-02-09 03:00:00,8.27,275.87,560.74,1902.22,1902.2,1249.36,5614.52
2001-02-09 03:30:00,8.22,274.99,451.13,1873.5,1873.49,1332.91,5531.03
2001-02-09 04:00:00,7.36,274.67,294.1,1375.62,1375.61,973.04,4018.37
2001-02-09 04:30:00,6.8,276.59,359.69,1095.51,1095.48,641.25,3191.93
2001-02-09 05:00:00,6.02,275.93,211.18,763.88,763.87,485.53,2224.46
2001-02-09 05:30:00,5.41,275.66,139.53,561.45,561.44,364.05,1626.47
2001-02-09 06:00:00,4.88,272.96,40.69,414.59,414.59,329.77,1199.64
2001-02-09 06:30:00,4.25,265.82,52.18,272.84,272.84,265.53,863.39
2001-02-09 07:00:00,3.76,262.13,88.47,183.78,183.78,182.32,638.35
2001-02-09 07:30:00,3.16,253.96,95.78,101.78,101.78,101.75,401.09
2001-02-09 08:00:00,2.9,249.2,60.58,72.01,72.01,72.0,276.6
